310.5, 639.5
327.5, 776.5
356.5, 752.5
375.5, 702.5
381.5, 641.5
374.5, 576.5
356.5, 526.5
329.5, 499.5
387.5, 917.5
438.5, 860.5
465.5, 761.5
476.5, 639.5
469.5, 518.5
444.5, 410.5
396.5, 351.5
509.5, 1056.5
560.5, 955.5
584.5, 805.5
598.5, 637.5
593.5, 462.5
569.5, 310.5
519.5, 205.5
