225.5, 512.5
235.5, 603.5
258.5, 590.5
275.5, 555.5
281.5, 511.5
276.5, 466.5
261.5, 436.5
239.5, 425.5
269.5, 693.5
313.5, 663.5
341.5, 597.5
354.5, 510.5
347.5, 424.5
321.5, 360.5
278.5, 333.5
333.5, 785.5
393.5, 734.5
430.5, 633.5
444.5, 511.5
436.5, 388.5
405.5, 293.5
348.5, 246.5
